student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
22344,city_21,0.624,Male,No relevant experience,Full time course,High School,null,<1,null,null,never,61,1
7039,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,2,79,0
9036,city_21,0.624,Male,Has relevant experience,Full time course,Phd,STEM,4,Oct-49,NGO,2,17,0
32184,city_136,0.897,Male,Has relevant experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,1,29,0
8077,city_67,0.855,Male,Has relevant experience,no_enrollment,High School,null,5,50-99,Pvt Ltd,3,57,0
2121,city_36,0.893,Male,Has relevant experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,42,0
17261,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,1,14,0
9390,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,89,1
30223,city_83,0.923,null,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,17,0
26696,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,23,0
4308,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,25,0
2502,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,7,100-499,Pvt Ltd,1,154,0
14359,city_74,0.579,null,No relevant experience,Full time course,Graduate,STEM,4,<10,Public Sector,1,135,0
25738,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,3,11,1
28120,city_16,0.91,null,Has relevant experience,no_enrollment,High School,null,19,100-499,Pvt Ltd,2,20,0
29818,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,1,null,null,never,48,1
12955,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,2,null,null,never,91,0
30074,city_46,0.762,Male,No relevant experience,Full time course,High School,null,8,null,null,1,36,0
18763,city_57,0.866,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,null,null,1,46,1
26851,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,2,36,0
18467,city_40,0.776,Female,Has relevant experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,25,0
28114,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,40,0
13886,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,Oct-49,Early Stage Startup,1,30,0
5844,city_91,0.691,Female,Has relevant experience,Full time course,Graduate,STEM,10,Oct-49,null,1,64,0
29850,city_64,0.666,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,2,15,1
18399,city_64,0.666,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,1,96,0
29679,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,76,0
17381,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,39,0
32405,city_103,0.92,Male,No relevant experience,Full time course,Graduate,Other,2,null,null,1,72,0
11931,city_103,0.92,null,No relevant experience,Part time course,null,null,3,null,null,never,112,0
25458,city_83,0.923,Male,No relevant experience,Full time course,High School,null,1,<10,Funded Startup,1,105,0
28525,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,3,0
15100,city_103,0.92,null,Has relevant experience,Part time course,Graduate,STEM,7,5000-9999,Public Sector,4,110,0
21448,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,null,null,never,84,1
929,city_138,0.836,Female,No relevant experience,no_enrollment,Masters,STEM,6,500-999,Funded Startup,1,22,0
28154,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10000+,Public Sector,>4,17,0
21412,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,null,null,never,42,0
27505,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,100,0
1225,city_10,0.895,Male,No relevant experience,no_enrollment,High School,null,7,null,null,4,32,0
29121,city_72,0.795,Male,Has relevant experience,no_enrollment,High School,null,5,1000-4999,Pvt Ltd,1,49,0
10751,city_118,0.722,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,null,null,1,324,0
32884,city_19,0.682,Male,No relevant experience,Full time course,Graduate,STEM,<1,null,null,1,21,1
9576,city_145,0.555,null,Has relevant experience,no_enrollment,Graduate,STEM,2,null,null,1,29,0
4826,city_114,0.926,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,25,0
9133,city_67,0.855,Male,No relevant experience,Part time course,High School,null,4,50-99,Pvt Ltd,2,96,0
23649,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,13,0
26485,city_103,0.92,null,No relevant experience,no_enrollment,Primary School,null,6,null,null,1,34,0
1728,city_16,0.91,Male,No relevant experience,Full time course,High School,null,5,null,null,1,44,0
3735,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,36,0
30480,city_136,0.897,Other,No relevant experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,1,45,1
32291,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,50,0
31821,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,21,0
6477,city_99,0.915,null,Has relevant experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,3,41,0
4163,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,83,0
10373,city_73,0.754,Male,No relevant experience,Full time course,High School,null,4,null,null,4,43,1
24602,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,NGO,1,17,0
4058,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,32,1
6828,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,60,1
30154,city_117,0.698,null,No relevant experience,Full time course,High School,null,1,null,null,1,67,0
15519,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,>4,15,0
11714,city_100,0.887,null,No relevant experience,Full time course,Graduate,STEM,6,null,null,never,42,1
11303,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,>4,54,0
17594,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,1,36,0
22633,city_21,0.624,null,Has relevant experience,no_enrollment,Masters,STEM,6,null,null,1,22,0
8973,city_21,0.624,null,No relevant experience,Full time course,Graduate,STEM,4,null,null,never,25,1
7907,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,null,null,Funded Startup,null,27,0
14467,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,5,50-99,null,1,47,1
12175,city_61,0.913,Male,No relevant experience,Full time course,Graduate,STEM,1,null,null,never,30,1
32361,city_41,0.827,Male,Has relevant experience,no_enrollment,Masters,STEM,15,1000-4999,null,1,83,0
20355,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,11,100-499,Pvt Ltd,2,106,1
2341,city_83,0.923,Male,Has relevant experience,Part time course,High School,null,1,50-99,Pvt Ltd,1,190,0
4246,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,7,0
13691,city_30,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,26,0
26702,city_114,0.926,Other,Has relevant experience,no_enrollment,Graduate,STEM,16,100-499,Funded Startup,1,86,0
16070,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,19,50-99,Pvt Ltd,>4,163,0
4396,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,256,0
3179,city_73,0.754,Female,Has relevant experience,Full time course,Masters,STEM,15,100-499,null,2,32,0
23361,city_23,0.899,Male,Has relevant experience,Part time course,Graduate,STEM,18,100-499,Pvt Ltd,>4,7,0
659,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,178,1
3570,city_114,0.926,Male,Has relevant experience,no_enrollment,null,null,14,500-999,Pvt Ltd,1,28,0
13618,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,3,Oct-49,Pvt Ltd,1,198,0
24326,city_138,0.836,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,24,0
1720,city_115,0.789,Male,No relevant experience,Full time course,Graduate,STEM,1,100-499,NGO,1,35,0
23611,city_78,0.579,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,74,1
23811,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,Business Degree,11,null,null,1,17,1
29177,city_114,0.926,Other,No relevant experience,Part time course,High School,null,2,Oct-49,Public Sector,2,13,0
19148,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,8,100-499,Pvt Ltd,1,41,0
28918,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,2,88,0
32284,city_16,0.91,Male,No relevant experience,Full time course,High School,null,3,null,null,1,57,0
18269,city_143,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,3,0
9735,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,null,1,12,0
8482,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,<1,100-499,Pvt Ltd,1,22,0
15896,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,19,100-499,Pvt Ltd,3,52,0
33136,city_103,0.92,Other,No relevant experience,Full time course,Graduate,STEM,3,null,null,3,15,1
28038,city_61,0.913,null,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,18,0
309,city_103,0.92,null,No relevant experience,Full time course,Masters,STEM,5,null,null,3,26,1
22959,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,102,1
16737,city_116,0.743,Male,No relevant experience,no_enrollment,Graduate,STEM,12,100-499,Pvt Ltd,2,4,0
23382,city_100,0.887,null,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,20,0
16396,city_76,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,40,0
3194,city_73,0.754,null,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,22,0
24498,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,8,1
32774,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,1,98,0
15437,city_76,0.698,null,No relevant experience,Full time course,Graduate,STEM,7,null,null,2,54,1
9829,city_83,0.923,Male,Has relevant experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,never,154,0
25757,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,null,>20,1000-4999,Pvt Ltd,2,182,0
30272,city_103,0.92,Female,No relevant experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,69,0
32939,city_145,0.555,Male,Has relevant experience,no_enrollment,High School,null,6,null,null,>4,85,0
943,city_150,0.698,null,Has relevant experience,no_enrollment,null,null,>20,null,null,1,83,1
7049,city_16,0.91,Male,No relevant experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,1,50,0
22888,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,null,12,0
7945,city_57,0.866,Male,Has relevant experience,no_enrollment,Masters,STEM,5,100-499,null,1,146,0
13506,city_83,0.923,null,Has relevant experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,4,18,0
20145,city_142,0.727,null,Has relevant experience,Full time course,Masters,STEM,7,50-99,Early Stage Startup,1,40,1
11773,city_21,0.624,Male,No relevant experience,no_enrollment,Primary School,null,<1,null,null,never,56,1
1056,city_23,0.899,Male,Has relevant experience,no_enrollment,High School,null,9,100-499,Funded Startup,1,134,0
4423,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,18,5000-9999,Pvt Ltd,>4,109,0
8531,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,1,28,0
6476,city_1,0.847,Male,No relevant experience,Full time course,Graduate,STEM,11,null,null,3,194,0
2381,city_102,0.804,null,Has relevant experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,89,0
13024,city_45,0.89,Male,Has relevant experience,Full time course,High School,null,8,50-99,Pvt Ltd,1,114,0
32750,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,>4,134,0
24111,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,3,0
10323,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,2,40,0
2674,city_134,0.698,Male,Has relevant experience,no_enrollment,Graduate,No Major,7,<10,Pvt Ltd,null,47,0
27280,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,500-999,Funded Startup,1,66,0
2961,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,14,50-99,Public Sector,2,102,0
28325,city_84,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,96,0
19524,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,9,null,null,1,26,1
20054,city_21,0.624,null,No relevant experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,never,306,0
6417,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,4,192,1
14473,city_28,0.939,Male,No relevant experience,Full time course,High School,null,2,500-999,Pvt Ltd,1,54,0
21767,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,92,1
18525,city_90,0.698,Male,Has relevant experience,Full time course,null,null,9,null,null,>4,155,1
31641,city_103,0.92,Female,No relevant experience,Full time course,Masters,STEM,>20,5000-9999,Public Sector,>4,4,0
386,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,178,0
3241,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,never,15,0
4149,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,3,34,0
13519,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,8,100-499,NGO,1,30,0
10146,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,46,1
431,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,166,0
8692,city_28,0.939,Male,Has relevant experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,37,0
12863,city_114,0.926,Male,No relevant experience,Full time course,Masters,STEM,>20,5000-9999,Other,4,108,1
1012,city_114,0.926,Male,Has relevant experience,Part time course,Masters,STEM,16,50-99,NGO,3,58,0
16704,city_67,0.855,Female,No relevant experience,Full time course,Graduate,STEM,7,null,null,2,16,1
24619,city_136,0.897,Male,No relevant experience,Full time course,High School,null,7,null,null,never,60,0
122,city_65,0.802,Male,No relevant experience,null,High School,null,3,null,Pvt Ltd,never,102,0
23256,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,64,0
1917,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,182,0
2561,city_104,0.924,Female,Has relevant experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,3,75,0
21665,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,18,0
29409,city_160,0.92,null,Has relevant experience,no_enrollment,High School,null,>20,100-499,null,1,8,0
19989,city_114,0.926,null,No relevant experience,no_enrollment,High School,null,2,null,null,null,64,0
23722,city_102,0.804,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,4,210,0
7467,city_103,0.92,Male,No relevant experience,no_enrollment,High School,null,3,null,null,never,48,0
11285,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,>4,10,0
18054,city_105,0.794,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,11,0
20214,city_103,0.92,Male,No relevant experience,Part time course,High School,null,2,null,null,1,47,1
9428,city_36,0.893,Male,No relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,47,0
28708,city_28,0.939,null,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,68,0
6622,city_165,0.903,null,Has relevant experience,no_enrollment,Graduate,Business Degree,4,Oct-49,Funded Startup,1,80,0
9777,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Funded Startup,2,74,0
24229,city_114,0.926,Male,Has relevant experience,Full time course,Masters,STEM,11,1000-4999,Public Sector,1,13,0
6920,city_114,0.926,Male,No relevant experience,no_enrollment,High School,null,5,null,null,never,81,0
24232,city_50,0.896,Male,No relevant experience,Full time course,Graduate,STEM,4,null,null,never,36,1
9891,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,2,128,0
31954,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,3,58,0
7337,city_65,0.802,Male,Has relevant experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,0
8681,city_67,0.855,Male,Has relevant experience,Full time course,High School,null,3,50-99,Pvt Ltd,never,104,0
18190,city_162,0.767,null,No relevant experience,Full time course,High School,null,4,<10,Early Stage Startup,1,43,0
4070,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,4,0
12085,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,never,50,1
10476,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,184,0
17811,city_64,0.666,Male,Has relevant experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,3,258,1
18042,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,5,1000-4999,Pvt Ltd,2,18,0
26920,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,2,21,0
11877,city_73,0.754,Male,No relevant experience,Part time course,Masters,STEM,10,10000+,Public Sector,2,41,0
